Love the shirt!  This was a birthday present for my son.  We are so impressed with the quality that we will definitely use this Amazon site again	1
Poor fit for 80gb...stick on film to protect video face is a joke...it's cheap but save your money on this and buy something better	0
It is a comfortable little t-shirt dress for 9 bucks.  Be careful because the sizes run small.  If you get it, buy a size larger than you normally would	0
I love these shoes! They are so comfy and cute and Keds is my favorite brand of shoes	1
The sole of the my shoe started to wear out only after three days of use.  I won't recommend it to anyone	0
for $30, i guess i cant complain but this are not good looking or comfortable shoe	0
Very quick delivery.  Price was very good compared to other online companies.  Will use again	1
This bra is very comfy and also quite sexy for a sports bra!  I am a b cup and am using it for low to moderate impact activities and have found it quite supportive and comfortable	1
bad shoe for sure. it is not for running. but want a cheap shoe for some dirty yard work. this may d	0
They looks nice, and fit really well, however, not so soft like some other Clarks/Indigo. 	1
Fits, Great quality,great sale price- If your lucky you don't get what you pay for	1
"I was unable to return the item because of restrictions imposed by their return policy

I made a mistake by buying i"	0
"El producto lo recibi en perfectas condiciones, excelente comprarle a ustedes.-
saludos
Maryury"	1
The sneakers are great.  My son loves the wheels on the side	1
"The shoes are true to size and very comfortable. But only 3 months after purchase the sole and the upper leather are starting to seperate. 
Really expected a better quality."	0
this has to be the best beanie that i have ever purchased...i wear it all the time, it fits perfectly and looks awesome!	1
Just too small for wat i needed it for had to went and get something else bigger to use.	0
 My husband bought me these for Christmas and I have had more compliments on these!! The flare styling and laces set them off 	1
They totally fell apart after wearing them 2 or 3 times!  I expected more having paid nearly $20 for a pair of slippers.  VERY dissapointed	0
Great product--just what I was looking for.  Service was excellent and shipping was prompt.  Thank you, thank you, thank you	1
after only one week use at home, the sole was completely broken. the worst quality slipper i have ever seen	0
I didn't purchase this shoe. I ordered two pairs of another Dr. Scholl's that day.You must have an error in the records	0
My wife had one just like this for 15 years and it was time for a new one. This back is almost identical and better quality. Shipping was very fast and it came exactly as I expected	1
This item is not 100% cotton.  Rather, it is 100% polyester	0
I actually purchased the Silicone skin case and detachable belt clip as a gift for my boyfiend. He loves and it was much cheaper than the one Creative offers on their website.	1
We were disappointed when we received this because it showed up in a search with silk robes and pajamas and I guess I assumed tht it was silk.  Rather stiff and uncomfortable	0
I LOVE these shoes!!!!!they are so comfortable and you can buy them for a great price.i have them in gold and im really happy with my purchase	1
"Very nice feeling robe and fit well.  Although I only had it 3 weeks and one washing and the seams on the lapel started coming undone.

My wife is now making me one instead"	0
Agree 100%, very comfy. Besides making the ideal for everyday use, the fabric is so soft that is very hot to the touch. The look is very sexy. So they are good in both sides: comfy and sexy	1
"I purchased this expecting a high quality Satin robe, but what I received was a run of the mil polyester robe. Yes, it is shiny, but it feel like plastic.

Sadly, this will be returned"	0
Originally ordered a COMPLETELY different model armband for 15 bux. GOT THIS ONE......we'll see if my 80 gb video will fit.....doubt it....AMAZON....bad call on this seller son!!!	0
Great purchase -- good price, easy.  what more could you want	1
This is a cheap and flimsy armband.  NOT THE ONE IN THE PICTURE.  There are much better on Amazon for less money	0
I washed 'em and they shrunk up so small I can't wear 'em anymore, bummer	0
I was looking for a wrap to go with a black backless dress. This scarf was perfect. It added just enough color with a little sparkle and was plenty large to use as a wrap. Very pretty	1
If you like cheap furniture you'll love this boot. The slave labor used to make this boot was wasted	0
I buy these wherever I can find them.  It's a bit of a tribute to my aunt, for her middle name, but wish I could find them more frequently. 	1
The quality was very poor, it was very wrinkled and to thin for a mens winter sweater. I send it back	0
The product arrived in a reasonable time frame and was what I had ordered.  I really like it	1
on time delivery - would have been nice to have a gift wrap optio	1
"Not worth the price at all...
The bead work looks very cheap...
The color does not look the way its shown in the picture.
Decided to return it the moment I opened the box.."	0
it doesnt fit well. the joystick doesnt function right with it on. the buttons are difficult to use. the product was poorly mad	0
These shoes are so comfortable and cute! I've gotten a lot of compliments on them, and I like their old-school Pony look	1
My son wripped his right away trying to put it on his psp & he said it was hard to get to the buttons to play	0
I mailed this for a shower gift so I didn't see the item but was told it was very cute	1
I ordered this items in size xx-large for my 20 months doughter and there are huge. Maybe will fit when she will be 4 or 5, although she looks normaly for her age	0
Disappointing. I wear size 37 Birkenstocks and these are one half inch shorter than my other clogs	0
These shirts are hard to find during certain seasons.  I was very happy to find that Amazon had them.  The quality of these shirts have lasted a long time.  The fit is perfect and comfortable	1
I am very happy with the above purchase.I am very impressed with the arrival and condition of the item. I like it because it fits well and when you wear it, you feel quite cool. Will shop agai	1
The length of the jacket could be a little longer...bairly hits the belt	0
"These were purchased for a wedding.  The quality is very good.  We would like to see solid black offered and argyle in black,pink, grey, and white.

Thank you,

Joy Ree"	1
These shoes are beautiful and comfortable.  I wore them at a New Year's Eve wedding... danced all night with NO sore feet!  This is my third pair of Carlos shoes, LOVE THEM	1
"I initially bought these shoes for my mom for a Christmas gift, but she said they were too high for her. Well i fixed that, I kept them for myself.  :)
I love them and they are really hot! 
Thnx
Ja"	1
"My  only reason for not giving it a 5 star is because there i no elasticated bottom cuff
Otherwise Great Gym Pant"	1
I ordered these based on the picture---a high cut brief. These are not the ones they sent me and now I have to pay to return them! Rip off!!! Zero stars	0
This is a good quality pajama set and was worth the price I paid with an Amazon discount.  Be forewarned that the color is a really bright red though	1
I love these shoes and so does everyone who sees me in them.  I am the envy of the girls at work	1
I would not buy this sweater.  It is flimsy, and not very quality feeling.  The price was too good to be true	0
After one washing, the letters were all rolled up. I was able to pull the rest of it off and now it is just a grey onesie. The quality of the graphic was horrible	0
The robe was made of a very high quality fabric and held up very well! The color and tecture of the silk was truly beautiful.	1
"Good material and does the job that it promises!! All other brands claim to do the same thing but ""not all glitters are gold"" :"	1
great shirt for working out in. Clears away all the sweat and is loose fitting	1
slippers finally arrived and i was a little bit dissapointed. construction was cheap, goose fill was light and overall flimsy. if you want to wear it twice, then thats what its worth	0
i bought this product several weeks ago. they looked nice but they are extremely sheer. they ripped right away which was very disappointing	0
the shawl was beauiful and just the right color. an excellent value too.very good product fast shippin	1
Found the item to be poorly designed. Did not fit my checks or recorder. Item is useless unless you use checks with side tear	0
Arrived fast and in time for V-day! Thanks for your high quality product and its fast arrival	1
I love these pants!!!! i'm a first time Boarder and I wasn't cold at all!!! Deffinately a Great BUY	1
"i tried these on and i'll never wear boxers again!
They are very confortable and i sleep in them everynight.
they are tight, but not too tight. I wear these to school
as well! I love them"	1
It's a very nice polo, very soft and nice to a casual date	1
The robe arrive in great condition and in a timely manner. My boyfriend absolutely loved his Christmas gift! Thanks again! :-	1
"It's thin, so you can wear something over it.  And it helps keep the chill out.

I wear it cycling and golfing"	1
"I was unable to return the item because of restrictions imposed by their return policy

I made a mistake by buying i"	0
The wallet was a gift for my daughter's boyfriend.  He loved the wallet, the leather, the design, style, and sleek look of the Fossil wallet. It was a great purchase and a good value	1
It was very kind of the company to refund the items when i had to send them back. But the quality of the shirts where not the quality i am used to have when i buy orginal Van Heusen shirts	0
this is a form fitting, but not to snug nightshirt. gives freedom of movement, yet also allows some comfort with a nice breathable material. deffinitly will order more of thes	1
I bought as a gift for my sister in law and she absolutely loved them. These are some great looking shoes.	1
Great grip, cool rugged look, comfortable enough for regular winter use as well. Was about $80 when I got it though. Might not be the best option around for $130	1
i bought a green ipod scok, thinking the it would be that same as the picture they show at the top of the page, but it ended up having a lighter green than what they showed and what i wanted.	0
Even though it works just fine like Ipod Ipod sock, it's quite disappointed that this is not a genuine one. It's acceptable thoug	0
Great company to order from... good product and got to me faster than any other order	1
Spectacular item.  Wears well on a fine woman.  My wife is short, and this item fit fine, especially since most one-size-fits-all lingerie is built too tall	1
Thank you for this Great Gift for a baby shower States away that you made helpful and she loves i	1
These go on real easy, and come off real easy.  They feel like a regular cotton sock except that they wick sweat away.  I'm ordering more	1
I did not expect the Jockey to not show any lines but there was absolutely no difference between these and a regular pair of bikini. These should be renamed Jockey Show-Everything Bikini	0
The shorts were everything I wanted. The service was 5 star and my husband wears these short all the time. I bought him all the colours available	1
Although merchandise arrived quicker than promised, and the color was perfect, the socks didn't even last through one baseball game.........lousy product!!	0
Returns and exchanges are very slow - process has taken a month so far	0
I own 2 pairs ...They are classy and go with everything,but the only minus point is that they are a bit heavy...but you eventually get the hang of it	1
shirts are what I had expected and the service was grea	1
I am very pleased with these shoes. They are very comfortable and look great as well. 	1
This is cute, funny, and it's not uncomforable! I think it rocks! I love this movie...I even call my pet rabbit the rabbit with those big pointy teeth	1
I must not have read the fine print!  This shirt MUST be a childs size.  It just fit.  Then one wash and way too small.  How can this be considered an XL???	0
This is absolutely the most comfortable and flattering bra I have even owned.  Have thrown out all my regular bras and only wear this one now.  The fit is unbelievable	1
Paid for expedited delivery, and it showed up four days later then anticipated	0
This sandle is very comfortable and attractive.  I would recommend it to anyone looking for this type of sandle	1
Birkenstocks are a great thing for my diabetic feet.  I found this particular model to be a bit narrow to my liking	1
I have purchased these beloved sport pants for years. The cut of these pants has been changed with this order. The quality of the cut and fabric is much lower now. I returned the item	0
Good short sleeve shirt, but I ordered a long sleeve	0
The item was what I expected however, It took them weeks to have the item shipped. I sent over emails to follow up and they never responded. Bad customer service.	1
Broke within 12 hours of purchase - very cumbersome and non-flexible for different types of cars.  Wouldn't recommend	0
See my review for the Desert Digital.  I own both the woodland and the desert BDU's	1
"Bra was more padded than I thought when ordering.  Descriptions of products are not adequate.
thanks, though...love shopping on Amazo"	1
This bra fits, is comfortable, and invisible under T-shirts. I hope they keep making it forever	1
My son loves the backback and the spacious room for he has for all the engineering books he needs for class	1
incorrect color was shown on the website.  it has since been added but it wasnt at the time of my purchase.	0
I love it. It is just what I wanted. Great deal and smooth transaction. Thanks	1
Great concept, but they slip off my ears way too often. Often enough that I stopped wearing them	0
Bought this boot for varying terrain and temperature conditions.  It is stable, comfortable, provides good traction, and is warm without being sweaty. I would strongly recommend this boot.	1
speedy delivery  product  as  stated   would buy from them agai	1
"This is a beautiful dress but it would not fit me, or most people I know.  36"" bust, 33"" waist and 41"" hip?  FAT FAT FAT!  What about us tall slim people"	0
This shoe transcended all my expectations...the style, color, and fit were all everything I hoped for and more!!!  All this plus a modest price!!	1
I got this because I thought it was a good deal, but the clothes weren't very cute and weren't good quality.  I gave them all away, I don't recommend	0
I have several pairs of Clarks shoes that are wonderful.  The Lalita is very uncomfortable.  They are stiff and the sides that come over the foot are stiff and rub.  I was truly disappointed	0
These are just what I was looking for in a knee sock.. Perfect weight and never slip but aren't too tight at the top either	1
I bought 2 of these least year. First the ID info came off enroute, then the green rollup part came off coming back. Will not purchase again	0
"These socks are wonderful.  Just the right weight, very comfortable and warm.
Don't fade after washing, etc. etc.   I purchased 6 pair two months ago and have purchased 6 more"	1
This set is made of thin scratchy cheap fabric!  There is no shape to the gown...AWFUL	0
The belt is high qualilty and was a good value for the price.  Very satisfied	1
I where these shoes all the time. They are really comfortable to run in	1
One shoe did not fit properly--also didn't think the sole would be comfortable for all day walking	0
I highly recomend Fruit of the Loom mens briefs. Not only I did grow up wearing their brand, but my father and his father before him all wore these briefs. If somethings not broke why fix it	1
I guess you get what you pay for. the wand was cheaply made and the shipping doubled the price of the item. It reminded me more of what I would find in my cat's litter box than a magical device	0
I was very pleasantly surprised by the quality of the items I ordered -- as well as receiving a 10% discount coupon for my next order. Thanks	1
I received wrong item, but there was no service after that	0
This is ideal for wearing layers of clothing or if you're dressed in a short sleeve over this one.  However, I personally prefer the long sleeved version by the same company. 	1
I ordered a small, it is huge and has shoulder pads that are on my elbow	0
Love Hush Puppies.  They are comfortable and I can get a heel low enough for me to be comfortable	1
My mouth dropped when i received this item.  the inside is like raw material and the piece that holds the money down is not easy to use.  For clarity it has 2 outside pockets and no inside pockets	0
The slippers are what I expected. With only a month, I can only say they do the job 	1
The bra came well packed, speedily and it is very like the picture and description.  The fit is good	0
Great overall shirt.  Good quality, wears well.  Wear it proudly	1
This sweater fits perfect - exactly what I was looking for and I coudn't go wrong with this fabulous price.  My husband liked it as well	1
"The scarf is out of good material and is the size and color stated.  I have two problems with the scarf:
     1.  I thought ""sheer"" meant sheer.
     2.  I expected the edges to be finished (hemmed)"	0
I want to help overseas products, but this advertises itself as cashmere. IT ITCHES MY NECK! Cashmere does not itch. Color was not represented appropriately	0
Good socks. , nice material. but on the second day of using them one sock had a tiny hole in it. They are knee high and stay up, provide good warmth in the cold weather	0
Ibought these socks for the purported thermal heating qualities. I was still cold. Just a regular average socks, easy to wash and dry so great for travelling, nothing more	0
This item was cancelled by Amazon because of a price mistake that they would not honor after taking my order.very poor customer servic	0
Soo comfortable and soo warm.  The only thing that sucks about them is that they aren't waterproof	1
"I was unable to return the item because of restrictions imposed by their return policy

I made a mistake by buying i"	0
Purchased this for my girlfriend.  Told me that fits well and was very happy with this.  I am glad to get such a good price on them too	1
I have tried many different sports bras and this one is truly wonderful	1
and I am very pleased with them.  They are very comfortable!!  My sugguestion is to order a size larger if you have a little extra weight because the material can be a little clingy	1
"Extremely poor quality cloth. Very bad color. It looks used .
Never ever buy any items from this vendo"	0
This is my husband's favorite shirt because it's light and comfortable. It is my favorite shirt for him because it needs no ironing and always looks crisp and neat	1
These are the most comfortable briefs I have ever worn.  They are worth every penny, in my opinion.  They are designed for a man, plus they seem to not gather moisture, as some fabrics do	1
I bought this as a gift and my friend has informed me that after two weeks of use, a pocket ripped so we will be returning it	0
It will definitely get her attention in the best possible way	1
Sizes run small. Zipper is short and so are the over the shoulder straps which does not allow for much adjustment. I should have spent a couple bucks more and got Dickies or another brand	0
"The sleeves on this fleece are very long.  I have a 34"" sleeve and a medium nearly covered my entire hands.  Not practical if you want to play any sports with this fleece.  I returned mine"	0
I got two pairs of these for my kids and they could hardly walk after wearing these.  Unless the bottom of your feet are tough I would not get these	0
At first glance, you'll think these are great - but the wimpy elastic combined with the slippery fabric makes for panties that are constantly sliding off your butt.	0
The boots were not what I expected.  The pictures made the books look different then they actually were.  They were exremely wide and the sizing was off. 	0
"My ""tween"" daughter loves these Saucony Jazz shoes.
They are comfortable and stylish.
This is her 3rd pair.
I'm glad that I found them online.
They are both old-school and stylish"	0
"Looks great on the web, don't think many would buy it if they could examine it in-person.  

Shame, colors and style are excellent just let down in quality and fit"	0
The pads inside the bra fall out every time you wash it. 	0
I wouldn't say they're my favorite pair, but I definitely like them.  Soft, Comfortable, Sexy	1
This strap is thinner than those used in yoga classes.  It is sharp on the arch when held there for poses.  I would not purchase another one. 	0
I really liked the Black Tuxedo Outfit, my son wore it in a pageant and won, so I am very very happy about that. The tuxedo fit nicely and looked very nice on him	1
This backpack is sturdy, good looking, very functional and at at least a third of the price of other similar backpacks I looked at, I'm completely satisfied with this purchase	1
If your girlfriend is a fan of hello kitty then you can't go wrong with the cami/panty combo. Its cute but sexy. Very nice	1
I made a bone head move and just bought one. It cost as much to send it as it did for one shirt. These people have areally good t-shirts. Not thin, and they are stiched well	1
This is the the most comfortable and motion limiting sports bra ever.  I highly recommend it	1
More than pleased...excited.  The price was better than local stores; should have purchased several pairs.  Easy on the feet, wear well, and on and off at the airport	1
My son likes these to sleep and wear under pants in winter.  They are perfect, washing easily, and retaining their size and color	1
Not as expected, too short,   nothing special for the price - took forever to receive ( about 3 weeks	0
These socks are a bit on the thin side, but they withstand a lot of wear	1
"I still got a pantyline with this---strange and frustrating----
:"	0
On the advertisement, these sandals were shown in green.  If they were available in green, I would be interested.  Please advise.  Thank	0
Got this for my dad - before his truck was a slew of mail and papers - worked out well	1
This is really too small for me to use everyday but is great for times when I want something dressy.   It is a very pretty little bag.  	1
Quality product, exactly what I wanted, but it runs large. I wear a half size, bought the size larger & now think I'll buy the smaller size	1
Very warm and comfortable for the price.  For any price, really.  Nice, looks good, feels comfy, keeps warm and cuts wind without reducing hearing in the least	1
Good bag, I thought it was a little bigger, but it worked out great	1
These gloves are very soft and seem to be made well, but they have a big flaw:  the fingers are too short.  Ordering up a size may not solve any fit problems	0
I purchased these for my Mother as a Christmas present.  They are so soft to the touch and I was able to get them in a 7.5 wide which is unusual.  The color is nice too	1
"These slippers are typical of Daniel Green products, beautiful, comfortable and affordable.
Thank"	0
"Esta tienda es muy rapida en contestar y enviar el producto adquirido.
Es toy muy contento con el producto que adquiri por que es exactamente lo que deseaba."	1
"Hole in pocket, not completly sewn.
Charcol heather shrank 2 sizes.
Blue shirt pocket was placed almost under the sleeve"	0
Very comfortable and feel. No one makes it like Under Armour	1
This item was shipped quickly and on time.  It stands out, not the same-old, same-old zip-up hoodie.  Would recommend this seller and item-(to any yankee fan).  Thanks for reading.  =	1
   I got 3 sets of these boxers not knowing much about the quality, fitting, material, etc... All I have to say is these are well worth for the price	1
I never received this order and they have not responded to emails regarding order status. This left me without gifts for co workers over the holidays ...I am out the money	0
i made a poopie in my pantys so you are mean i love camo hats i'm 5 and i live in new york city in a apratmant that is fancy so you are stupiodo haeds.ps im in the army	1
This top runs small, so order next size up.  Vibrant colors, nice fabric, comfy, attractive fit.	1
..all over the neighbourhood.  now we're getting divorced and it's all YOUR FAULT Male Power Sheer Bong Thong!  i hate you	0
The product arrives just as shown. Sturdy, attractive leather. Just the right size for small items. This is an A++ product	1
This review isn't really about the flip-flops, because theyre great. Why would you buy them here for $5.61 when you can get them at the store for $2.50 each?	0
I bought these boots when they were on sale. Definitely worths the money! they look great with skinny jeans tucked in, and they are really comfortable. Whoever saw my boots loved them	1
I bought 2 sleepers.  sleeper had holes in the arm pit area and the other sleeper had a whole where the neck trim should of been sewed on. A real waste of my money	0
My baby loves his new kicks!! They came quick and would recomend them to anyone	1
I had to return this item because the shoes where too big but other than that everything else was ok with the products I received	0
Shirt looks good, its a tighter fit not lose. Color is very dark and looks almost black in some angles	1
I never receive this ITEM, i want may money back or replace my order	0
I love this purse! I just wish I could get it in the emerald color, too. I have the magenta.	1
Very comfortable, but the straps keep coming loose. 	1
and no customer service on weekends at even before xmas	0
My daughter simply loves this item. Very handy, compact, and versatile. A great wonderful gift for anyone's daughter.	1
Excellent product. Item arrived fast and exactly as described. Works like a charm. Haven't yet had TSA open the lock, but it does the job	1
I had got these for my husband for christmas. Nice material, however they were too tapered at the ankle and also short for him and he is average height, so we had to return it	0
This bra works okay but the material is really uncomortable.  The lace cups isn't feel like flour sack material. 	0
My son love these shoes, I have to stop him from wearing them so much, I just wish they came in other colour	1
I bought these based on a previous review. After wearing them for 3 days the stitching on one came apart. Maybe the quality control person was out that day??? I returned them and got a full refund	0
Not Happy at all with these slippers.  Do not buy them.  They lasted 3-4 week and then he inside was shot. 	0
Excellent quality for the price I paid.  Very happy with purchase. Arrived in a timely manner	1
I bought these at Target for my sons.  My six year old wore his two months until they fell apart.  Not too long in my opinion.	0
"very cute but have a funky balance, wobly and on the verge
of falling over. not comftorable. poorly designe"	0
I give 5 stars for the easy spirit sandle I ordered , I like it. Delivery is fast. I will order something else	1
I  just love the color and the way it looked on me . IT  is a very very pretty jacket 	1
I had got these for my husband for christmas. Nice material, however they were too tapered at the ankle and also short for him and he is average height, so we had to return it	0
After having plastic tags crack and break off my suitcase, a leather bag tag is what i needed.  They stay on the suitcase and don't break	1
These shoes not only look great but feel wonderful. They are so light weight and comfortable. Great product at a great price	1
"I am solidly a size medium, but I was swimming in this jacket.  I think it is more of an XL.  I'd say the medium is for someone 5'10"" and 250lbs"	0
" This product is what I expected when I buy a Carhartt product.
 It's a quality item and worth the money I spent"	1
"There was no picture of this selection, so I guessed it was a ""ringer"" type t-shirt.  Instead it was a white shirt with ugly red contrast stitching.  I never wore it, but gave it to Goodwill"	0
I'm very pleased with the comfort and design and appearant durability. I just wish it would get colder and stay cold long enough in Arizona to wear them more often:	1
Very nice prints, but the quality of the briefs is not good. To top it, one of the briefs was even damaged. I guess the maker doesn't have a quality control department. Overall, a bad buy.	0
It's just what I wanted. I pulled out the removable sections because I prefer a slimmer feel.	1
not as pretty as I hoped on my feet but an overall great shoe and fit. DO not regret the purchas	1
This bag is much smaller then i was expecting. the zippers do not open/shut easily.  I was very disapointed	0
I have purchased AK in the past but this is the first time i was disappointed. The shoe felt cheap to me and not very sturdy. I would not recommend this shoe to anyone	0
Well, since I will be using this soon, I believe it will be just perfect. Holds all the necessary items safely, so will let you know when I return from my trip	1
Material was not overly thick and designs were great! Look good on my daughter	1
I ordered 4 of them because they were on sale.  But all of them are at least 2 size bigger than they should be.  In addition, the fabric is bad.  There are tores in all of the edges	0
This bra has an akward fit.  I had to return it.  A better bra for low cut clothes would be the clear strap bra from victoria's secret	0
I got these socks as a gift at my baby shower.  I've looked everywhere trying to find them so I could buy more.  These socks stay on my little boy's feet and are made very well	1
My son really liked this, although I recommend that you check sizes exactly as I thought that a size L Big kids would be big but it is just the right size for an 11 or 12 year old	1
"I love my Clarks and I can get such good prices through Amazon.  I have
bought two pairs of Clarks with Amazon and I plan on buying more in
the future.  Bett"	1
Cute designs but they shrink.  I have to stretch the sheet back out after washing it and when I attempt to put it on the mattress it flips up. 	0
The product was as advertised and delivered on time	1
Need to use a belt definitively. Does not look like the picture. If you do not use a belt, you will seem like wearing a pijama instead of a top. 	0
The shoes are comfortable. Easy to wear and feel great with or without socks!	1
These are so pleasing on the eye. What can I say besides the fact that these jeans fit great, look great, and attract alot of attention. Buy them!!	1
This boot looked so much better online. For this boot to be by Nine West it looked very cheap. I was very disappointed with this product that I returned it but I'm still waiting for my refund!!	0
There so warm and cozy for those long winter nights and they're good for mountian hikers. The keep your feet warm and dry	1
The elastic in these shoes makes them too uncomfortable to wear. Otherwise, the quality of the lace shoes is good. I'd wear them if the elastic didn't dig into my foot (I have small feet too!)	0
My husband thought this was a great shirt as an avid golfer.	1
Poor design and fit, such that after 4-5 wears, the front of both shoes wore out - into a hole.  Not recommended	0
I love these shoes. I bought 3 colors and they are great! They are very stylish AND comfortable and that is hard to find in a dress shoe	1
After six months of little use, the inside heal fell apart on both shoes.  The fabric is made poorly and will cause blisters on your heal once it quickly deteriorates. Do not buy this shoe	0
"Sharp set of shoes.  Comfortable, too, and they fit well.

But I believe they were shipped on Cinderella's Coach - while the mice were still mice.  It took FOREVER to arrive, so be warned"	1
Very nice sandal, lookes great with a dress or jeans. Low enough to wear for hours at a time, but high enough heel to make it look chic	1
I liked the shoes, they look nice, my only concern when I first received them was the quality of the cover leather, at the begining it looked like plastic. But otherwise they fit perfectly	1
Horrible. Must go through hell to return it too, they won't give you back the shipping to send it to you, just the cost of the item. Do not buy. Do not recommend	0
quick shipping and a great product, I am looking forward to using it VERY soon	1
This is saled as a baseball shoes but it is for american footbal. But the mistake goes more long, because the photo included shows a baseball shoes how you can observ in the marks of the sole	0
It is a must have for all monty python and the holy grail fans!	1
My wife used this to get a better fit into her wedding gown.  In retrospect, she wonders if it would've worked even better if she had worn a traditional strapless bra over the Shape and Size bra	1
The pants are not Juniors', they are Women's pants that go up past your waistline when you wear them	0
This was a great purchase, and I love keen shoes.  My only complaint is sweaty feet when it's hot, and the shoes don't dry out very quickly	1
My girlfriend thinks they're sexy and they're solid underwear.  No swampiness from boxers or boxer briefs.  If you're a briefs guys (I switch around), these are the way to go	1
This is exactly what I was looking for.  It's longer and perfect for wearing on your hips.  Feels nice and soft and belt is not stiff	1
The mask is WAY too tight, either that, or I just have an abnormally big head which I don't think I do.  It should be adjustable, and it's not.  Would not recommend this	0
"This is absolutely one of the most comfortable heels I have in my closet.
great buy good pric"	1
These socks were thin, large, and horrible.  They had no elastic in them to keep them up and they fell down frequently.  Absolutely worthless	0
I received the Smart tool Dynamo instead of the Illuminator. Very disappointed because I ordered 5 for Xmas gifts and do not have enough time to reorder.	0
The Moondoggies are very comfy and cute as can be! Perfect for wearing to the park with the kids but nice enough to veture out in the evening... I am buying another pair.	1
I am totally satisfied with the merchant and the product	1
I wore these once and got a huge hole in the toe.  Should not happen at nearly $6 a pair and a logo of GOLD TOE	0
Everything you need that your iPod didn't come with, at one low price.  Shipped promptly	1
"fits great on my ipod nano. does not slip off like other silicone covers. pretty durable and great protective piece for the nano. 

con: do plastic cover or protection for the screen"	1
"this listing isen't correct.
item NTS1 is a nylon tank top shirt, not a t-shirt"	0
I bought this bra because the ad says 100% cotton.  There is no cotton in this bra.  It is 86% nylon and 14% elastane.  If you want a cotton bra, this is not for you	0
My husband, the Star Wars fanatic, loves them!  Very comfy	1
This bag was not what I expected.  The leather was cheap and it wasn't really big enough to fit much.  I would not recommend this bag if you want it to hold a lot of items/paper. 	0
Great item!  Have already used several times and is exactly as is described	1
This is a really soft, and very comfortable pillow.  It is priced great, a lot cheaper than similar microbead travel pillows.  I am very satisfied	1
This jacket is extremely poorly made.  I have it in black, but I should say black and white, because there is so much white from the feathers peeking through	0
I ordered this boot in a size 7, Pewter.  Very cute boot and fits perfectly.  Very comfortable fit and feel.  Everyone who saw them wanted to know where I got them!  Simply darling boot	1
I have really enjoyed my sunglasses.  Quick shipment and great price make this a must buy item.  Would buy from again	1
These wrestling shoes are an awesome buy for a great price. And they were delivered faster than expected	1
"I thought I was on the same page as crocs when I ordered the PWClog.  It confusing...I thought I was ordering a sale on Crocs.

They are not Crocs.."	0
I bought this pump in Bonsai color. The pump was true to size. They are more cute than in the phot	1
"This was my first time using Amazon and it was great. I have bought other things over the net but by far this was the most seamless. Lets do it again next time.

Lawhote"	1
Why? I do not know. But be more carefully anbout it	0
I bought these for my husband and he LOVES them. They're well made and super comfortable. He liked them so much he bought another pair in a different color. Highly recommended	1
Ordered mens 6.5 for my son, shoes are sized a womans 6.5 (say mens 6.5 on box and shoe).  I'm going to have to pay $6.50 to return them for a larger size.  Don't waste your money, Buy NIkes	0
I bought these for my son, and he says they are really comfortable; he wears them when he plays basketball--lots of support and no blisters.  I'll most likely buy another pair for him..	1
I love this bra!  It is very comfortable and like the other reviewer said, adds a whole cup size!  Cheaper than Victoria's Secret and well made	1
Waited weeks and still waiting to date for a credit. Very unhappy with return policy.  Wondering if I'll ever get my credit	0
Not very good pictures or description.Wallet was smaller than I expected.Quality was OK,not competitively priced	0
I received these today in the mail and am pleased with the way these feel on my feet,they are so comfortable and so easy to slide on	1
I can't say much for the shoes, but Amazon goofed up on this one.  They shipped out an empty box.  Luckily UPS caught it and sent notice to Amazon for me. 	0
Seller will not honor prices listed...then if you leave seller negative feedaback..AMAZON WILL REMOVE IT!!! Do not trust seller ratings..they are false!!!!	0
Great product with speedy delivery. The shoes arrived before I expected and were exactly what I wanted. Thank you!	1
The shoes are comfy and of great quality. I wasn't sure if I liked the buckle, but decided to risk it b/c of the great price. The buckle is a nice accent and overall I'm am very happy with the shoes.	1
the shoes were in great shape, the shipping speed was fast, really satisfie	1
These garments were so thin as to not do many of the things one expects of underwear.	0
I love this umbrella. It's just the right size and works perfectly. It's so pretty that I don't want to get it wet!!	1
It won't help you get dry, it's more of a robe to hang out. I had to return it and the seller was really nice and gave me a refund	0
These were ordered for my son for regular sledding and tubing activities. He thinks they are warm and comfortable - not stiff like similar snow pants from other manufacturers.  They are a great value	1
These bras do not hold up very well. I started wearing them in June after the birth of my son and I have already had to throw both of them away - six months later	0
Good quality product at very reasonable price. Postage was quick even though I'm in the UK. All round good service	1
These broke within the first 3 days of use. 2 screws for one lense came loose and the other lense started to crack near where the screw insert is located	0
"The picture of the shoes was deceiving.  Did not want ankle strap.  You could not
go by the picture.  Which is how you do online shopping. Returned the shoes."	0
These shoes are great!  My daughter tried to talk me into giving them to her.  Quick Delivery.  Good Quality	1
Great delivery & of a quality product and the speedy service is one reason i still use amazon today is b/c of sellers and products like this 2 thumbs up !	1
The skin is fine and all the extras were nice. The one thing I really needed was a good elastic band for the arm. This product does not have a good elastic band. It's too thin and not durable enough	0
These boots look very nice, but unfortunately, it is way too narrow (and I have narrow feet).  My whole foot felt squashed.  Back to Amazon it goes	0
This shoe is like having a hard piece of plastic under foot	0
This bag is perfect as a commuter bag on my bike.  The cell phone pocket is very accessible and the bag is large enough to hold a change of clothes, but not so large everything gets lost inside	1
